order_id,item_id,product_id,quantity,list_price,discount,total_price,product_name,Category_id,Product_category
963,1,4,1,2899.99,0.07,2899.92,Trek Fuel EX 8 29 - 2016,9,Not found
964,1,90,1,209.99,0.2,209.79,Trek Precaliber 16 Girls - 2017,9,Not found
964,2,74,1,439.99,0.2,439.79,Electra Cruiser Lux 1 - 2017,1,Children Bicycles
965,1,90,2,209.99,0.1,419.88,Trek Precaliber 16 Girls - 2017,9,Not found
966,1,88,1,189.99,0.05,189.94,Trek Precaliber 12 Girls - 2017,9,Not found
966,2,73,1,749.99,0.07,749.92,Sun Bicycles Brickell Tandem 7 - 2017,7,Road Bikes
967,1,66,1,250.99,0.2,250.79,Sun Bicycles Revolutions 24 - 2017,7,Road Bikes
967,2,77,2,799.99,0.05,1599.93,Electra Glam Punk 3i Ladies' - 2017,1,Children Bicycles
967,3,87,1,189.99,0.1,189.89,Trek Precaliber 12 Boys - 2017,9,Not found
967,4,103,1,551.99,0.2,551.79,Sun Bicycles Streamway 3 - 2017,7,Road Bikes
968,1,87,1,189.99,0.2,189.79,Trek Precaliber 12 Boys - 2017,9,Not found
968,2,61,2,4999.99,0.05,9999.93,Trek Powerfly 8 FS Plus - 2017,9,Not found
968,3,10,2,1549,0.05,3097.95,Surly Straggler - 2016,8,Not found
969,1,74,1,439.99,0.2,439.79,Electra Cruiser Lux 1 - 2017,1,Children Bicycles
969,2,36,1,832.99,0.1,832.89,Surly Troll Frameset - 2017,8,Not found
970,1,85,1,329.99,0.1,329.89,Haro Downtown 16 - 2017,2,Comfort Bicycles
970,2,48,2,1499.99,0.1,2999.88,Trek Emonda S 4 - 2017,9,Not found
970,3,54,2,3199.99,0.1,6399.88,Trek Domane SL Disc Frameset - 2017,9,Not found
970,4,68,1,449.99,0.1,449.89,Sun Bicycles Cruz 3 - 2017,7,Road Bikes
971,1,70,2,659.99,0.05,1319.93,Electra Amsterdam Original 3i - 2015/2017,1,Children Bicycles
971,2,65,2,346.99,0.07,693.91,Sun Bicycles Lil Bolt Type-R - 2017,7,Road Bikes
971,3,8,2,1799.99,0.05,3599.93,Trek Remedy 29 Carbon Frameset - 2016,9,Not found
971,4,12,2,549.99,0.07,1099.91,Electra Townie Original 21D - 2016,1,Children Bicycles
971,5,38,1,549.99,0.2,549.79,Haro Flightline Two 26 Plus - 2017,2,Comfort Bicycles
972,1,100,1,489.99,0.2,489.79,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,Children Bicycles
972,2,63,1,3499.99,0.07,3499.92,Trek Boone Race Shop Limited - 2017,9,Not found
973,1,4,2,2899.99,0.1,5799.88,Trek Fuel EX 8 29 - 2016,9,Not found
973,2,28,2,2499.99,0.1,4999.88,Surly Karate Monkey 27.5+ Frameset - 2017,8,Not found
973,3,47,2,5299.99,0.05,10599.93,Trek Remedy 9.8 - 2017,9,Not found
973,4,71,1,416.99,0.07,416.92,Sun Bicycles Atlas X-Type - 2017,7,Road Bikes
974,1,33,2,469.99,0.1,939.88,Surly Wednesday Frameset - 2017,8,Not found
974,2,22,2,269.99,0.2,539.78,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Children Bicycles
975,1,110,2,470.99,0.2,941.78,Sun Bicycles Drifter 7 - 2017,7,Road Bikes
976,1,26,2,599.99,0.1,1199.88,Electra Townie Original 7D EQ - 2016,1,Children Bicycles
976,2,39,1,1499.99,0.07,1499.92,Trek Stache 5 - 2017,9,Not found
977,1,52,2,875.99,0.1,1751.88,Surly Steamroller - 2017,8,Not found
977,2,69,2,416.99,0.05,833.93,Sun Bicycles Cruz 7 - 2017,7,Road Bikes
977,3,27,1,999.99,0.05,999.94,Surly Big Dummy Frameset - 2017,8,Not found
977,4,80,2,761.99,0.05,1523.93,Sun Bicycles Brickell Tandem CB - 2017,7,Road Bikes
978,1,106,2,449.99,0.05,899.93,Sun Bicycles Cruz 3 - 2017,7,Road Bikes
978,2,25,2,499.99,0.2,999.78,Electra Townie Original 7D - 2015/2016,1,Children Bicycles
978,3,108,2,449.99,0.05,899.93,Sun Bicycles Cruz 3 - Women's - 2017,7,Road Bikes
979,1,55,1,2699.99,0.05,2699.94,Trek Domane S 6 - 2017,9,Not found
979,2,71,2,416.99,0.2,833.78,Sun Bicycles Atlas X-Type - 2017,7,Road Bikes
979,3,12,2,549.99,0.1,1099.88,Electra Townie Original 21D - 2016,1,Children Bicycles
979,4,52,1,875.99,0.2,875.79,Surly Steamroller - 2017,8,Not found
980,1,49,2,3499.99,0.2,6999.78,Trek Domane SL 6 - 2017,9,Not found
980,2,9,1,2999.99,0.1,2999.89,Trek Conduit+ - 2016,9,Not found
980,3,64,1,489.99,0.1,489.89,Electra Townie Original 7D - 2017,1,Children Bicycles
981,1,35,1,832.99,0.1,832.89,Sun Bicycles Spider 3i - 2017,7,Road Bikes
981,2,95,2,299.99,0.05,599.93,"Electra Girl's Hawaii 1 16"" - 2017",1,Children Bicycles
981,3,21,2,269.99,0.07,539.91,Electra Cruiser 1 (24-Inch) - 2016,1,Children Bicycles
981,4,36,2,832.99,0.1,1665.88,Surly Troll Frameset - 2017,8,Not found
981,5,61,1,4999.99,0.07,4999.92,Trek Powerfly 8 FS Plus - 2017,9,Not found
982,1,22,2,269.99,0.1,539.88,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Children Bicycles
982,2,110,1,470.99,0.07,470.92,Sun Bicycles Drifter 7 - 2017,7,Road Bikes
982,3,52,1,875.99,0.07,875.92,Surly Steamroller - 2017,8,Not found
982,4,40,2,4999.99,0.05,9999.93,Trek Fuel EX 9.8 29 - 2017,9,Not found
983,1,63,1,3499.99,0.1,3499.89,Trek Boone Race Shop Limited - 2017,9,Not found
983,2,20,2,599.99,0.2,1199.78,Electra Townie Original 7D EQ - Women's - 2016,1,Children Bicycles
983,3,68,1,449.99,0.07,449.92,Sun Bicycles Cruz 3 - 2017,7,Road Bikes
983,4,81,2,1099.99,0.07,2199.91,Electra Amsterdam Fashion 7i Ladies' - 2017,1,Children Bicycles
983,5,88,1,189.99,0.05,189.94,Trek Precaliber 12 Girls - 2017,9,Not found
984,1,68,1,449.99,0.2,449.79,Sun Bicycles Cruz 3 - 2017,7,Road Bikes
984,2,81,2,1099.99,0.2,2199.78,Electra Amsterdam Fashion 7i Ladies' - 2017,1,Children Bicycles
984,3,12,1,549.99,0.1,549.89,Electra Townie Original 21D - 2016,1,Children Bicycles
984,4,111,1,470.99,0.2,470.79,Sun Bicycles Drifter 7 - Women's - 2017,7,Road Bikes
985,1,5,2,1320.99,0.07,2641.91,Heller Shagamaw Frame - 2016,3,Cruisers Bicycles
985,2,59,1,2599.99,0.2,2599.79,Trek Domane S 5 Disc - 2017,9,Not found
985,3,78,2,647.99,0.05,1295.93,Sun Bicycles Biscayne Tandem CB - 2017,7,Road Bikes
986,1,87,1,189.99,0.1,189.89,Trek Precaliber 12 Boys - 2017,9,Not found
986,2,78,1,647.99,0.05,647.94,Sun Bicycles Biscayne Tandem CB - 2017,7,Road Bikes
986,3,26,2,599.99,0.07,1199.91,Electra Townie Original 7D EQ - 2016,1,Children Bicycles
987,1,51,2,6499.99,0.1,12999.88,Trek Silque SLR 8 Women's - 2017,9,Not found
987,2,60,2,1559.99,0.2,3119.78,Sun Bicycles ElectroLite - 2017,7,Road Bikes
987,3,80,1,761.99,0.07,761.92,Sun Bicycles Brickell Tandem CB - 2017,7,Road Bikes
988,1,35,1,832.99,0.2,832.79,Sun Bicycles Spider 3i - 2017,7,Road Bikes
988,2,38,1,549.99,0.07,549.92,Haro Flightline Two 26 Plus - 2017,2,Comfort Bicycles
988,3,12,2,549.99,0.07,1099.91,Electra Townie Original 21D - 2016,1,Children Bicycles
989,1,99,1,299.99,0.05,299.94,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,Children Bicycles
989,2,27,1,999.99,0.1,999.89,Surly Big Dummy Frameset - 2017,8,Not found
989,3,70,1,659.99,0.1,659.89,Electra Amsterdam Original 3i - 2015/2017,1,Children Bicycles
989,4,84,2,109.99,0.07,219.91,Sun Bicycles Lil Kitt'n - 2017,7,Road Bikes
989,5,5,1,1320.99,0.1,1320.89,Heller Shagamaw Frame - 2016,3,Cruisers Bicycles
990,1,6,2,469.99,0.2,939.78,Surly Ice Cream Truck Frameset - 2016,8,Not found
990,2,29,1,999.99,0.1,999.89,Trek X-Caliber 8 - 2017,9,Not found
990,3,91,1,349.99,0.1,349.89,Trek Precaliber 24 (21-Speed) - Girls - 2017,9,Not found
990,4,14,2,269.99,0.1,539.88,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Children Bicycles
991,1,9,2,2999.99,0.2,5999.78,Trek Conduit+ - 2016,9,Not found
991,2,79,1,402.99,0.2,402.79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,7,Road Bikes
991,3,34,1,469.99,0.2,469.79,Trek Session DH 27.5 Carbon Frameset - 2017,9,Not found
992,1,45,1,869.99,0.07,869.92,Haro SR 1.2 - 2017,2,Comfort Bicycles
992,2,102,1,489.99,0.1,489.89,Electra Townie Original 7D - 2017,1,Children Bicycles
992,3,20,1,599.99,0.2,599.79,Electra Townie Original 7D EQ - Women's - 2016,1,Children Bicycles
992,4,101,2,339.99,0.2,679.78,Electra Townie 7D (20-inch) - Boys' - 2017,1,Children Bicycles
992,5,7,1,3999.99,0.05,3999.94,Trek Slash 8 27.5 - 2016,9,Not found
993,1,58,1,4999.99,0.2,4999.79,Trek Madone 9.2 - 2017,9,Not found
993,2,36,2,832.99,0.1,1665.88,Surly Troll Frameset - 2017,8,Not found
993,3,10,2,1549,0.05,3097.95,Surly Straggler - 2016,8,Not found
993,4,99,2,299.99,0.07,599.91,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,Children Bicycles
993,5,79,2,402.99,0.1,805.88,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,7,Road Bikes
994,1,37,2,379.99,0.1,759.88,Haro Flightline One ST - 2017,2,Comfort Bicycles
994,2,45,1,869.99,0.2,869.79,Haro SR 1.2 - 2017,2,Comfort Bicycles
994,3,66,1,250.99,0.07,250.92,Sun Bicycles Revolutions 24 - 2017,7,Road Bikes
995,1,16,2,599.99,0.1,1199.88,Electra Townie Original 7D EQ - 2016,1,Children Bicycles
995,2,90,1,209.99,0.2,209.79,Trek Precaliber 16 Girls - 2017,9,Not found
995,3,101,1,339.99,0.1,339.89,Electra Townie 7D (20-inch) - Boys' - 2017,1,Children Bicycles
996,1,68,2,449.99,0.05,899.93,Sun Bicycles Cruz 3 - 2017,7,Road Bikes
996,2,32,1,469.99,0.05,469.94,Trek Farley Alloy Frameset - 2017,9,Not found
997,1,86,2,149.99,0.07,299.91,Trek Girl's Kickster - 2017,9,Not found
997,2,105,2,533.99,0.2,1067.78,Sun Bicycles Streamway 7 - 2017,7,Road Bikes
997,3,14,2,269.99,0.07,539.91,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Children Bicycles
998,1,26,2,599.99,0.05,1199.93,Electra Townie Original 7D EQ - 2016,1,Children Bicycles
998,2,105,1,533.99,0.2,533.79,Sun Bicycles Streamway 7 - 2017,7,Road Bikes
999,1,70,2,659.99,0.07,1319.91,Electra Amsterdam Original 3i - 2015/2017,1,Children Bicycles
999,2,106,1,449.99,0.05,449.94,Sun Bicycles Cruz 3 - 2017,7,Road Bikes
1000,1,65,2,346.99,0.05,693.93,Sun Bicycles Lil Bolt Type-R - 2017,7,Road Bikes
1000,2,111,1,470.99,0.1,470.89,Sun Bicycles Drifter 7 - Women's - 2017,7,Road Bikes
1000,3,19,2,449,0.07,897.93,Pure Cycles William 3-Speed - 2016,4,Cyclocross Bicycles
1000,4,29,2,999.99,0.05,1999.93,Trek X-Caliber 8 - 2017,9,Not found
1001,1,72,1,619.99,0.05,619.94,Sun Bicycles Biscayne Tandem 7 - 2017,7,Road Bikes
1001,2,45,2,869.99,0.05,1739.93,Haro SR 1.2 - 2017,2,Comfort Bicycles
1001,3,58,1,4999.99,0.1,4999.89,Trek Madone 9.2 - 2017,9,Not found
1001,4,111,1,470.99,0.07,470.92,Sun Bicycles Drifter 7 - Women's - 2017,7,Road Bikes
1002,1,100,1,489.99,0.05,489.94,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,Children Bicycles
1002,2,83,1,149.99,0.1,149.89,Trek Boy's Kickster - 2015/2017,9,Not found
1002,3,8,2,1799.99,0.1,3599.88,Trek Remedy 29 Carbon Frameset - 2016,9,Not found
1002,4,79,1,402.99,0.2,402.79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,7,Road Bikes
1003,1,34,2,469.99,0.05,939.93,Trek Session DH 27.5 Carbon Frameset - 2017,9,Not found
1003,2,51,2,6499.99,0.05,12999.93,Trek Silque SLR 8 Women's - 2017,9,Not found
1004,1,36,2,832.99,0.1,1665.88,Surly Troll Frameset - 2017,8,Not found
1005,1,14,2,269.99,0.2,539.78,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Children Bicycles
1005,2,81,2,1099.99,0.1,2199.88,Electra Amsterdam Fashion 7i Ladies' - 2017,1,Children Bicycles
1005,3,99,1,299.99,0.1,299.89,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,Children Bicycles
1006,1,20,1,599.99,0.07,599.92,Electra Townie Original 7D EQ - Women's - 2016,1,Children Bicycles
1006,2,68,1,449.99,0.1,449.89,Sun Bicycles Cruz 3 - 2017,7,Road Bikes
1006,3,56,2,5499.99,0.07,10999.91,Trek Domane SLR 6 Disc - 2017,9,Not found
1006,4,65,1,346.99,0.1,346.89,Sun Bicycles Lil Bolt Type-R - 2017,7,Road Bikes
1006,5,46,1,1409.99,0.1,1409.89,Haro SR 1.3 - 2017,2,Comfort Bicycles
1007,1,26,1,599.99,0.2,599.79,Electra Townie Original 7D EQ - 2016,1,Children Bicycles
1007,2,11,1,1680.99,0.05,1680.94,Surly Straggler 650b - 2016,8,Not found
1007,3,85,2,329.99,0.1,659.88,Haro Downtown 16 - 2017,2,Comfort Bicycles
1007,4,76,1,299.99,0.2,299.79,"Electra Girl's Hawaii 1 16"" - 2017",1,Children Bicycles
1007,5,106,2,449.99,0.1,899.88,Sun Bicycles Cruz 3 - 2017,7,Road Bikes
1008,1,71,1,416.99,0.2,416.79,Sun Bicycles Atlas X-Type - 2017,7,Road Bikes
1008,2,2,1,749.99,0.1,749.89,Ritchey Timberwolf Frameset - 2016,5,Electric Bikes
1008,3,95,1,299.99,0.07,299.92,"Electra Girl's Hawaii 1 16"" - 2017",1,Children Bicycles
1009,1,95,2,299.99,0.07,599.91,"Electra Girl's Hawaii 1 16"" - 2017",1,Children Bicycles
1009,2,44,1,539.99,0.07,539.92,Haro SR 1.1 - 2017,2,Comfort Bicycles
1010,1,109,2,416.99,0.1,833.88,Sun Bicycles Cruz 7 - Women's - 2017,7,Road Bikes
1011,1,88,1,189.99,0.2,189.79,Trek Precaliber 12 Girls - 2017,9,Not found
1011,2,99,2,299.99,0.2,599.78,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,Children Bicycles
1011,3,16,2,599.99,0.2,1199.78,Electra Townie Original 7D EQ - 2016,1,Children Bicycles
1011,4,68,2,449.99,0.05,899.93,Sun Bicycles Cruz 3 - 2017,7,Road Bikes
1012,1,8,1,1799.99,0.07,1799.92,Trek Remedy 29 Carbon Frameset - 2016,9,Not found
1012,2,64,1,489.99,0.2,489.79,Electra Townie Original 7D - 2017,1,Children Bicycles
1013,1,60,2,1559.99,0.05,3119.93,Sun Bicycles ElectroLite - 2017,7,Road Bikes
1014,1,97,1,349.99,0.2,349.79,Electra Savannah 3i (20-inch) - Girl's - 2017,1,Children Bicycles
1014,2,45,2,869.99,0.05,1739.93,Haro SR 1.2 - 2017,2,Comfort Bicycles
1014,3,81,2,1099.99,0.1,2199.88,Electra Amsterdam Fashion 7i Ladies' - 2017,1,Children Bicycles
1014,4,59,1,2599.99,0.05,2599.94,Trek Domane S 5 Disc - 2017,9,Not found
1015,1,6,2,469.99,0.1,939.88,Surly Ice Cream Truck Frameset - 2016,8,Not found
1015,2,73,2,749.99,0.2,1499.78,Sun Bicycles Brickell Tandem 7 - 2017,7,Road Bikes
1015,3,101,2,339.99,0.1,679.88,Electra Townie 7D (20-inch) - Boys' - 2017,1,Children Bicycles
1015,4,13,1,269.99,0.2,269.79,Electra Cruiser 1 (24-Inch) - 2016,1,Children Bicycles
1016,1,76,2,299.99,0.07,599.91,"Electra Girl's Hawaii 1 16"" - 2017",1,Children Bicycles
1017,1,89,1,209.99,0.07,209.92,Trek Precaliber 16 Boys - 2017,9,Not found
1017,2,82,2,659.99,0.2,1319.78,Electra Amsterdam Original 3i Ladies' - 2017,1,Children Bicycles
1017,3,100,1,489.99,0.2,489.79,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,Children Bicycles
1017,4,18,2,449,0.2,897.8,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,Cyclocross Bicycles
1017,5,77,2,799.99,0.1,1599.88,Electra Glam Punk 3i Ladies' - 2017,1,Children Bicycles
1018,1,76,2,299.99,0.07,599.91,"Electra Girl's Hawaii 1 16"" - 2017",1,Children Bicycles
1018,2,97,2,349.99,0.1,699.88,Electra Savannah 3i (20-inch) - Girl's - 2017,1,Children Bicycles
1018,3,91,1,349.99,0.2,349.79,Trek Precaliber 24 (21-Speed) - Girls - 2017,9,Not found
1019,1,30,1,999.99,0.1,999.89,Surly Ice Cream Truck Frameset - 2017,8,Not found
1019,2,52,1,875.99,0.2,875.79,Surly Steamroller - 2017,8,Not found
1019,3,37,1,379.99,0.05,379.94,Haro Flightline One ST - 2017,2,Comfort Bicycles
1019,4,93,2,209.99,0.2,419.78,Haro Shredder 20 Girls - 2017,2,Comfort Bicycles
1020,1,20,2,599.99,0.05,1199.93,Electra Townie Original 7D EQ - Women's - 2016,1,Children Bicycles
1020,2,69,2,416.99,0.05,833.93,Sun Bicycles Cruz 7 - 2017,7,Road Bikes
1020,3,15,1,529.99,0.07,529.92,Electra Moto 1 - 2016,1,Children Bicycles
1020,4,57,2,1999.99,0.1,3999.88,Trek Emonda S 5 - 2017,9,Not found
1020,5,40,2,4999.99,0.05,9999.93,Trek Fuel EX 9.8 29 - 2017,9,Not found
1021,1,49,2,3499.99,0.07,6999.91,Trek Domane SL 6 - 2017,9,Not found
1021,2,23,2,299.99,0.07,599.91,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Children Bicycles
1022,1,33,1,469.99,0.2,469.79,Surly Wednesday Frameset - 2017,8,Not found
1022,2,46,1,1409.99,0.1,1409.89,Haro SR 1.3 - 2017,2,Comfort Bicycles
1022,3,65,1,346.99,0.07,346.92,Sun Bicycles Lil Bolt Type-R - 2017,7,Road Bikes
1022,4,5,1,1320.99,0.07,1320.92,Heller Shagamaw Frame - 2016,3,Cruisers Bicycles
1023,1,91,1,349.99,0.07,349.92,Trek Precaliber 24 (21-Speed) - Girls - 2017,9,Not found
1023,2,43,2,5299.99,0.1,10599.88,Trek Fuel EX 9.8 27.5 Plus - 2017,9,Not found
1024,1,104,1,481.99,0.2,481.79,Sun Bicycles Streamway - 2017,7,Road Bikes
1024,2,28,2,2499.99,0.05,4999.93,Surly Karate Monkey 27.5+ Frameset - 2017,8,Not found
1024,3,98,2,489.99,0.2,979.78,Electra Straight 8 3i (20-inch) - Boy's - 2017,1,Children Bicycles
1024,4,96,2,349.99,0.1,699.88,Electra Moto 3i (20-inch) - Boy's - 2017,1,Children Bicycles
1024,5,91,1,349.99,0.2,349.79,Trek Precaliber 24 (21-Speed) - Girls - 2017,9,Not found
1025,1,89,1,209.99,0.07,209.92,Trek Precaliber 16 Boys - 2017,9,Not found
1025,2,102,1,489.99,0.1,489.89,Electra Townie Original 7D - 2017,1,Children Bicycles
1025,3,39,1,1499.99,0.1,1499.89,Trek Stache 5 - 2017,9,Not found
1025,4,15,1,529.99,0.05,529.94,Electra Moto 1 - 2016,1,Children Bicycles
1025,5,66,2,250.99,0.05,501.93,Sun Bicycles Revolutions 24 - 2017,7,Road Bikes
1026,1,7,2,3999.99,0.07,7999.91,Trek Slash 8 27.5 - 2016,9,Not found
1027,1,95,2,299.99,0.1,599.88,"Electra Girl's Hawaii 1 16"" - 2017",1,Children Bicycles
1027,2,14,2,269.99,0.05,539.93,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Children Bicycles
1028,1,111,2,470.99,0.1,941.88,Sun Bicycles Drifter 7 - Women's - 2017,7,Road Bikes
1028,2,10,1,1549,0.2,1548.8,Surly Straggler - 2016,8,Not found
1028,3,41,1,1469.99,0.2,1469.79,Haro Shift R3 - 2017,2,Comfort Bicycles
1028,4,35,2,832.99,0.1,1665.88,Sun Bicycles Spider 3i - 2017,7,Road Bikes
1028,5,108,1,449.99,0.2,449.79,Sun Bicycles Cruz 3 - Women's - 2017,7,Road Bikes
1029,1,20,1,599.99,0.2,599.79,Electra Townie Original 7D EQ - Women's - 2016,1,Children Bicycles
1029,2,55,1,2699.99,0.1,2699.89,Trek Domane S 6 - 2017,9,Not found
1029,3,40,1,4999.99,0.2,4999.79,Trek Fuel EX 9.8 29 - 2017,9,Not found
1029,4,68,2,449.99,0.1,899.88,Sun Bicycles Cruz 3 - 2017,7,Road Bikes
1030,1,27,1,999.99,0.05,999.94,Surly Big Dummy Frameset - 2017,8,Not found
1030,2,10,2,1549,0.1,3097.9,Surly Straggler - 2016,8,Not found
1030,3,72,1,619.99,0.1,619.89,Sun Bicycles Biscayne Tandem 7 - 2017,7,Road Bikes
1031,1,27,2,999.99,0.2,1999.78,Surly Big Dummy Frameset - 2017,8,Not found
1031,2,108,2,449.99,0.2,899.78,Sun Bicycles Cruz 3 - Women's - 2017,7,Road Bikes
1032,1,60,2,1559.99,0.1,3119.88,Sun Bicycles ElectroLite - 2017,7,Road Bikes
1032,2,17,1,429,0.1,428.9,Pure Cycles Vine 8-Speed - 2016,4,Cyclocross Bicycles
1033,1,26,1,599.99,0.07,599.92,Electra Townie Original 7D EQ - 2016,1,Children Bicycles
1033,2,109,2,416.99,0.1,833.88,Sun Bicycles Cruz 7 - Women's - 2017,7,Road Bikes
1033,3,27,2,999.99,0.07,1999.91,Surly Big Dummy Frameset - 2017,8,Not found
1034,1,101,1,339.99,0.1,339.89,Electra Townie 7D (20-inch) - Boys' - 2017,1,Children Bicycles
1034,2,8,2,1799.99,0.1,3599.88,Trek Remedy 29 Carbon Frameset - 2016,9,Not found
1034,3,11,2,1680.99,0.07,3361.91,Surly Straggler 650b - 2016,8,Not found
1034,4,21,1,269.99,0.05,269.94,Electra Cruiser 1 (24-Inch) - 2016,1,Children Bicycles
1035,1,96,1,349.99,0.2,349.79,Electra Moto 3i (20-inch) - Boy's - 2017,1,Children Bicycles
1036,1,55,2,2699.99,0.1,5399.88,Trek Domane S 6 - 2017,9,Not found
1036,2,76,1,299.99,0.07,299.92,"Electra Girl's Hawaii 1 16"" - 2017",1,Children Bicycles
1036,3,18,2,449,0.05,897.95,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,Cyclocross Bicycles
1036,4,65,2,346.99,0.2,693.78,Sun Bicycles Lil Bolt Type-R - 2017,7,Road Bikes
1036,5,12,1,549.99,0.2,549.79,Electra Townie Original 21D - 2016,1,Children Bicycles
1037,1,74,2,439.99,0.07,879.91,Electra Cruiser Lux 1 - 2017,1,Children Bicycles
1037,2,3,1,999.99,0.07,999.92,Surly Wednesday Frameset - 2016,8,Not found
1037,3,65,2,346.99,0.2,693.78,Sun Bicycles Lil Bolt Type-R - 2017,7,Road Bikes
1037,4,92,1,209.99,0.07,209.92,Haro Shredder 20 - 2017,2,Comfort Bicycles
1037,5,84,2,109.99,0.05,219.93,Sun Bicycles Lil Kitt'n - 2017,7,Road Bikes
1038,1,83,1,149.99,0.05,149.94,Trek Boy's Kickster - 2015/2017,9,Not found
1038,2,9,1,2999.99,0.07,2999.92,Trek Conduit+ - 2016,9,Not found
1039,1,18,2,449,0.2,897.8,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,Cyclocross Bicycles
1040,1,97,1,349.99,0.1,349.89,Electra Savannah 3i (20-inch) - Girl's - 2017,1,Children Bicycles
1040,2,28,2,2499.99,0.2,4999.78,Surly Karate Monkey 27.5+ Frameset - 2017,8,Not found
1040,3,64,1,489.99,0.07,489.92,Electra Townie Original 7D - 2017,1,Children Bicycles
1040,4,27,2,999.99,0.07,1999.91,Surly Big Dummy Frameset - 2017,8,Not found
1040,5,8,2,1799.99,0.05,3599.93,Trek Remedy 29 Carbon Frameset - 2016,9,Not found
1041,1,89,1,209.99,0.1,209.89,Trek Precaliber 16 Boys - 2017,9,Not found
1041,2,61,2,4999.99,0.07,9999.91,Trek Powerfly 8 FS Plus - 2017,9,Not found
1041,3,94,2,249.99,0.1,499.88,Haro Shredder Pro 20 - 2017,2,Comfort Bicycles
1042,1,23,1,299.99,0.1,299.89,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Children Bicycles
1043,1,55,2,2699.99,0.1,5399.88,Trek Domane S 6 - 2017,9,Not found
1043,2,20,1,599.99,0.07,599.92,Electra Townie Original 7D EQ - Women's - 2016,1,Children Bicycles
1044,1,97,2,349.99,0.1,699.88,Electra Savannah 3i (20-inch) - Girl's - 2017,1,Children Bicycles
1045,1,28,1,2499.99,0.05,2499.94,Surly Karate Monkey 27.5+ Frameset - 2017,8,Not found
1045,2,104,2,481.99,0.05,963.93,Sun Bicycles Streamway - 2017,7,Road Bikes
1046,1,60,1,1559.99,0.07,1559.92,Sun Bicycles ElectroLite - 2017,7,Road Bikes
1046,2,79,1,402.99,0.07,402.92,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,7,Road Bikes
1046,3,32,1,469.99,0.07,469.92,Trek Farley Alloy Frameset - 2017,9,Not found
1046,4,41,2,1469.99,0.1,2939.88,Haro Shift R3 - 2017,2,Comfort Bicycles
1046,5,17,2,429,0.05,857.95,Pure Cycles Vine 8-Speed - 2016,4,Cyclocross Bicycles
1047,1,28,2,2499.99,0.1,4999.88,Surly Karate Monkey 27.5+ Frameset - 2017,8,Not found
1047,2,78,1,647.99,0.2,647.79,Sun Bicycles Biscayne Tandem CB - 2017,7,Road Bikes
1047,3,35,1,832.99,0.05,832.94,Sun Bicycles Spider 3i - 2017,7,Road Bikes
1047,4,49,1,3499.99,0.05,3499.94,Trek Domane SL 6 - 2017,9,Not found
1048,1,3,2,999.99,0.1,1999.88,Surly Wednesday Frameset - 2016,8,Not found
1048,2,37,1,379.99,0.1,379.89,Haro Flightline One ST - 2017,2,Comfort Bicycles
1048,3,94,1,249.99,0.05,249.94,Haro Shredder Pro 20 - 2017,2,Comfort Bicycles
1049,1,9,1,2999.99,0.1,2999.89,Trek Conduit+ - 2016,9,Not found
1049,2,36,2,832.99,0.05,1665.93,Surly Troll Frameset - 2017,8,Not found
1049,3,3,1,999.99,0.1,999.89,Surly Wednesday Frameset - 2016,8,Not found
1049,4,26,1,599.99,0.07,599.92,Electra Townie Original 7D EQ - 2016,1,Children Bicycles
1049,5,10,2,1549,0.05,3097.95,Surly Straggler - 2016,8,Not found
1050,1,96,2,349.99,0.07,699.91,Electra Moto 3i (20-inch) - Boy's - 2017,1,Children Bicycles
1050,2,99,2,299.99,0.1,599.88,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,Children Bicycles
1050,3,45,2,869.99,0.2,1739.78,Haro SR 1.2 - 2017,2,Comfort Bicycles
1050,4,14,2,269.99,0.2,539.78,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Children Bicycles
1051,1,46,1,1409.99,0.2,1409.79,Haro SR 1.3 - 2017,2,Comfort Bicycles
1052,1,7,1,3999.99,0.05,3999.94,Trek Slash 8 27.5 - 2016,9,Not found
